"LNR";"Family";"Genus";"Species";"AuthorYear";"Collection";"KatalogNrPers";"Specimens";"Specimenbased";"MaleCount";"FemaleCount";"JuvenileCount";"Leg";"Det";"Date";"Month";"Year";"Region";"Locality";"LatPrec";"LongPrec";"RadiusNew";"NotesF";"NotesonLoc";"NotesonSpecimen";"NotesonTube";"UTM10"
;"Linyphiidae";"Poeciloneta";"variegata";"(Blackwall, 1841) ";"ZMUC";"JL06111";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Erigone";"atra";"Blackwall, 1833";"ZMUC";"JL06112";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tenuiphantes";"flavipes";"(Blackwall, 1854)";"ZMUC";"JL06113";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Araneidae";"Araneus";"quadratus";"Clerck, 1757";"ZMUC";"JL06114";2;0;0;2;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Pisauridae";"Pisaura";"mirabilis";"(Clerck, 1757) ";"ZMUC";"JL06115";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Thomisidae";"Xysticus";"ulmi";"(Hahn, 1831)";"ZMUC";"JL06116";2;0;0;2;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Labulla";"thoracica";"(Wider, 1834) ";"ZMUC";"JL06117";3;0;1;2;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Tetragnathidae";"Metellina";"segmentata";"(Clerck, 1757)";"ZMUC";"JL06118";6;0;3;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Helophora";"insignis";"(Blackwall, 1841) ";"ZMUC";"JL06119";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Bolyphantes";"alticeps";"(Sundevall, 1833)";"ZMUC";"JL06120";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Gonatium";"rubellum";"(Blackwall, 1841)";"ZMUC";"JL06121";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Tetragnathidae";"Pachygnatha";"listeri";"Sundevall, 1830";"ZMUC";"JL06122";5;0;2;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Lepthyphantes";"minutus";"(Blackwall, 1833) ";"ZMUC";"JL06123";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Linyphia";"triangularis";"(Clerck, 1757) ";"ZMUC";"JL06124";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Clubionidae";"Clubiona";"terrestris";"Westring, 1851";"ZMUC";"JL06125";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Theridiidae";"Enoplognatha";"ovata";"(Clerck, 1757)";"ZMUC";"JL06126";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Diplostyla";"concolor";"(Wider, 1834) ";"ZMUC";"JL06127";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";10;9;2005;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tenuiphantes";"flavipes";"(Blackwall, 1854)";"ZMUC";"JL06128";10;0;2;8;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Centromerus";"sylvaticus";"(Blackwall, 1841)";"ZMUC";"JL06129";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tenuiphantes";"zimmermanni";"(Bertkau, 1890)";"ZMUC";"JL06130";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (ketchet i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Miturgidae";"Zora";"spinimana";"(Sundevall, 1833) ";"ZMUC";"JL06131";2;0;1;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Clubionidae";"Clubiona";"pallidula";"(Clerck, 1757) ";"ZMUC";"JL06132";2;0;2;0;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Clubionidae";"Clubiona";"terrestris";"Westring, 1851";"ZMUC";"JL06133";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Clubionidae";"Clubiona";"comta";"C. L. Koch, 1839";"ZMUC";"JL06134";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Tetragnathidae";"Pachygnatha";"listeri";"Sundevall, 1830";"ZMUC";"JL06135";4;0;1;3;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Thomisidae";"Ozyptila";"trux";"(Blackwall, 1846)";"ZMUC";"JL06136";4;0;4;0;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Walckenaeria";"acuminata";"Blackwall, 1833 ";"ZMUC";"JL06137";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Theridiidae";"Robertus";"lividus";"(Blackwall, 1836)";"ZMUC";"JL06138";2;0;2;0;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Ceratinella";"brevis";"(Wider, 1834) ";"ZMUC";"JL06139";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Walckenaeria";"dysderoides";"(Wider, 1834)";"ZMUC";"JL06140";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Diplocephalus";"picinus";"(Blackwall, 1841)";"ZMUC";"JL06141";2;0;1;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Diplostyla";"concolor";"(Wider, 1834) ";"ZMUC";"JL06142";2;0;0;2;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Centromerus";"sylvaticus";"(Blackwall, 1841)";"ZMUC";"JL06143";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Tenuiphantes";"flavipes";"(Blackwall, 1854)";"ZMUC";"JL06144";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Microneta";"viaria";"(Blackwall, 1841) ";"ZMUC";"JL06145";2;0;1;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Lycosidae";"Trochosa";"terricola";"Thorell, 1856";"ZMUC";"JL06146";4;0;3;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Lycosidae";"Pardosa";"saltans";"Tpfer-Hofmann, 2000";"ZMUC";"JL06147";19;0;5;14;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Lycosidae";"Pirata";"piraticus";"(Clerck, 1757) ";"ZMUC";"JL06148";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Linyphiidae";"Saloca";"diceros";"(O. P.-Cambridge, 1871) ";"ZMUC";"JL06149";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";27;5;2007;"NEJ";"ZMUC Engskoven i Tofte Skov (faldfælder i lysåben løvskov)";56.85872;10.25105;25;;;;;"NJ70"
;"Pisauridae";"Pisaura";"mirabilis";"(Clerck, 1757) ";"ZMUC";"JL06150";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (kravlende på husmur)";56.84231;10.19749;25;;;;;"NJ70"
;"Gnaphosidae";"Scotophaeus";"blackwalli";"(Thorell, 1871)";"ZMUC";"JL06151";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (kravlende på husmur)";56.84231;10.19749;25;;;;;"NJ70"
;"Thomisidae";"Xysticus";"bifasciatus";"C. L. Koch, 1837";"ZMUC";"JL06152";1;0;1;0;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";26;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (kravlende på husmur)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Enoplognatha";"thoracica";"(Hahn, 1833)";"ZMUC";"JL06153";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";19;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af planterødder på tør, solåben grusbund)";56.84231;10.19749;25;;;;;"NJ70"
;"Clubionidae";"Clubiona";"brevipes";"Blackwall, 1841";"ZMUC";"JL06154";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";19;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af planterødder på tør, solåben grusbund)";56.84231;10.19749;25;;;;;"NJ70"
;"Salticidae";"Neon";"reticulatus";"(Blackwall, 1853) ";"ZMUC";"JL06155";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";19;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af planterødder på tør, solåben grusbund)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Poeciloneta";"variegata";"(Blackwall, 1841) ";"ZMUC";"JL06156";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";19;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af planterødder på tør, solåben grusbund)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Phylloneta";"sisyphia";"(Clerck, 1757)";"ZMUC";"JL06157";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";19;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af planterødder på tør, solåben grusbund)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Simitidion";"simile";"(C. L. Koch, 1836) ";"ZMUC";"JL06158";3;0;0;3;0;"Jan Pedersen";"Jørgen Lissner";19;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af planterødder på tør, solåben grusbund)";56.84231;10.19749;25;;;;;"NJ70"
;"Lycosidae";"Pardosa";"monticola";"(Clerck, 1757)";"ZMUC";"JL06159";3;0;2;1;0;"Jan Pedersen";"Jørgen Lissner";19;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af planterødder på tør, solåben grusbund)";56.84231;10.19749;25;;;;;"NJ70"
;"Eutichuridae";"Cheiracanthium";"erraticum";"(Walckenaer, 1802)";"ZMUC";"JL06160";9;0;7;2;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Araneidae";"Araniella";"opisthographa";"(Kulczynski, 1905)";"ZMUC";"JL06161";5;0;4;1;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Thomisidae";"Misumena";"vatia";"(Clerck, 1757) ";"ZMUC";"JL06162";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Tetragnathidae";"Tetragnatha";"montana";"Simon, 1874";"ZMUC";"JL06163";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Thomisidae";"Xysticus";"audax";"(Schrank, 1803) ";"ZMUC";"JL06164";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Centromerus";"arcanus";"(O. P.-Cambridge, 1873)";"ZMUC";"JL06165";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Phylloneta";"impressa";"(L. Koch, 1881)";"ZMUC";"JL06166";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Theridion";"varians";"Hahn, 1833";"ZMUC";"JL06167";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Platnickina";"tincta";"(Walckenaer, 1802)";"ZMUC";"JL06168";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Anelosimus";"vittatus";"(C. L. Koch, 1836)";"ZMUC";"JL06169";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Dismodicus";"elevatus";"(C. L. Koch, 1838)";"ZMUC";"JL06170";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Entelecara";"acuminata";"(Wider, 1834) ";"ZMUC";"JL06171";2;0;1;1;0;"Esben Bøggild";"Jørgen Lissner";24;5;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Araneidae";"Araneus";"marmoreus";"Clerck, 1757";"ZMUC";"JL06172";6;0;4;2;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Araneidae";"Araneus";"diadematus";"Clerck, 1757 ";"ZMUC";"JL06173";5;0;5;0;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Araneidae";"Neoscona";"adianta";"(Walckenaer, 1802)";"ZMUC";"JL06174";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Tetragnathidae";"Metellina";"segmentata";"(Clerck, 1757)";"ZMUC";"JL06175";2;0;1;1;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Araneidae";"Zygiella";"atrica";"(C. L. Koch, 1845) ";"ZMUC";"JL06176";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Linyphia";"triangularis";"(Clerck, 1757) ";"ZMUC";"JL06177";1;0;1;0;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Philodromidae";"Philodromus";"collinus";"C. L. Koch, 1835";"ZMUC";"JL06178";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Tenuiphantes";"tenuis";"(Blackwall, 1852) ";"ZMUC";"JL06179";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Bathyphantes";"gracilis";"(Blackwall, 1841) ";"ZMUC";"JL06180";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Erigone";"dentipalpis";"(Wider, 1834)";"ZMUC";"JL06181";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Erigone";"atra";"Blackwall, 1833";"ZMUC";"JL06182";1;0;0;1;0;"Esben Bøggild";"Jørgen Lissner";22;8;2007;"NEJ";"ZMUC Bøgebakken i Tofte Skov (malaisefælde i lagg-zone)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Helophora";"insignis";"(Blackwall, 1841) ";"ZMUC";"JL06183";2;0;2;0;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Bolyphantes";"alticeps";"(Sundevall, 1833)";"ZMUC";"JL06184";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Gonatium";"rubellum";"(Blackwall, 1841)";"ZMUC";"JL06185";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Oryphantes";"angulatus";"(O. P.-Cambridge, 1881) ";"ZMUC";"JL06186";3;0;2;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Bathyphantes";"approximatus";"(O. P.-Cambridge, 1871)";"ZMUC";"JL06187";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Diplostyla";"concolor";"(Wider, 1834) ";"ZMUC";"JL06188";1;0;1;0;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Tenuiphantes";"flavipes";"(Blackwall, 1854)";"ZMUC";"JL06189";2;0;2;0;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Theridiidae";"Pholcomma";"gibbum";"(Westring, 1851) ";"ZMUC";"JL06190";8;0;2;6;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Kaestneria";"pullata";"(O. P.-Cambridge, 1863)";"ZMUC";"JL06191";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Agyneta";"saxatilis";"(Blackwall, 1844)";"ZMUC";"JL06192";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Maso";"sundevalli";"(Westring, 1851) ";"ZMUC";"JL06193";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Gongylidiellum";"vivum";"(O. P.-Cambridge, 1875)";"ZMUC";"JL06194";5;0;4;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Diplocephalus";"latifrons";"(O. P.-Cambridge, 1863)";"ZMUC";"JL06195";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Linyphiidae";"Porrhomma";"pygmaeum";"(Blackwall, 1834)";"ZMUC";"JL06196";1;0;0;1;0;"Jan Pedersen";"Jørgen Lissner";14;9;2008;"NEJ";"ZMUC Bøgebakken i Tofte Skov (sigtet af topstar-tuer i kildevæld i ellesump)";56.84231;10.19749;25;;;;;"NJ70"
;"Gnaphosidae";"Zelotes";"petrensis";"(C. L. Koch, 1839)";"ZMUC";"JL06197";1;0;0;1;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";11;9;2005;"NEJ";"ZMUC Bøgebakken i Tofte Skov (ketchet i græsser)";56.84231;10.19749;25;;;;;"NJ70"
;"Lycosidae";"Trochosa";"terricola";"Thorell, 1856";"ZMUC";"JL06198";4;0;1;3;0;"Jesper Birkedal Schmidt";"Jørgen Lissner";11;9;2005;"NEJ";"ZMUC Bøgebakken i Tofte Skov (ketchet i græsser)";56.84231;10.19749;25;;;;;"NJ70"
